client_id,quantity,price,date,message_id,recommended_by
1515915625901624732,1,12990.0,2023-03-04,1515915625901624732-10645-6401ff56a5d4e,bulk_message
1515915625913349570,1,4373.0,2023-03-31,1515915625913349570-11383-64243466be12e,bulk_message
1515915625920118423,1,21592.0,2023-03-27,1515915625920118423-11291-6421997927d1e,bulk_message
1515915625926394965,1,29990.0,2023-03-06,1515915625926394965-10707-6405f1b7727cc,bulk_message
1515915625927146533,1,2990.0,2023-03-26,1515915625927146533-11161-641dab5224f55,bulk_message
1515915625930687617,1,59990.0,2023-03-08,1515915625930687617-10699-6406de5f68237,bulk_message
1515915625930687617,1,26990.0,2023-03-08,1515915625930687617-10699-6406de5f68237,bulk_message
1515915625930687617,1,45990.0,2023-03-08,1515915625930687617-10699-6406de5f68237,bulk_message
1515915625930687617,1,2990.0,2023-03-08,1515915625930687617-10699-6406de5f68237,bulk_message
1515915625932163842,1,1701.0,2023-03-23,1515915625932163842-11100-64185f9abfc8c,bulk_message
1515915625936154979,1,669.0,2023-03-07,1515915625864123161-10707-6405f1b76b962,bulk_message
1515915625936154979,1,25990.0,2023-03-07,1515915625864123161-10707-6405f1b76b962,bulk_message
1515915625936154979,1,1494.0,2023-03-07,1515915625864123161-10707-6405f1b76b962,bulk_message
1515915625936154979,1,8674.0,2023-03-07,1515915625864123161-10707-6405f1b76b962,bulk_message
1515915625936154979,1,22990.0,2023-03-07,1515915625864123161-10707-6405f1b76b962,bulk_message
1515915625936154979,1,18990.0,2023-03-07,1515915625864123161-10707-6405f1b76b962,bulk_message
1515915625936154979,1,19990.0,2023-03-07,1515915625864123161-10707-6405f1b76b962,bulk_message
1515915625938058501,1,13990.0,2023-03-23,1515915625938058501-11167-641afe3792d3f,bulk_message
1515915625941752698,1,1701.0,2023-03-23,1515915625932163842-11100-64185f9abfc8c,bulk_message
1515915625803207729,1,16990.0,2023-05-08,1515915625835000498-12031-6441360b9be7d,bulk_message
1515915625803210568,1,3653.0,2023-05-16,1515915625835000627-12474-645cd7ea7bbbe,bulk_message
1515915625803211441,1,33980.0,2023-05-15,1515915625922909424-12474-645cd7ea354cc,bulk_message
1515915625803211567,1,1790.0,2023-05-22,1515915625951752182-12742-646b14f266095,bulk_message
1515915625803211567,1,2961.0,2023-05-22,1515915625951752182-12742-646b14f266095,bulk_message
1515915625803215090,1,8990.0,2023-05-11,1515915625826062340-12474-645cd7ea2f227,bulk_message
1515915625803892965,1,19990.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,26990.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,12990.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,40992.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,4163.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,25990.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,20532.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,2542.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,6072.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,17592.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803892965,1,9495.0,2023-05-22,1515915625864123161-12742-646b14f264f93,bulk_message
1515915625803894158,1,11106.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,12276.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,12990.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,2003.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,8291.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,12990.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,13271.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,17932.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,3414.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,3343.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,2633.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,5688.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,21990.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,18692.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,27990.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,27990.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,22990.0,2023-05-22,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625803894158,1,3392.0,2023-05-23,1515915625935652010-12742-646b14f2449f5,bulk_message
1515915625810813187,1,3504.0,2023-05-12,1515915625810813187-12474-645cd7ea375d6,bulk_message
1515915625812777203,1,9593.0,2023-05-12,1515915625812777203-12474-645cd7ea34037,bulk_message
1515915625818083844,1,5990.0,2023-05-22,1515915625951755333-12742-646b14f23cc72,bulk_message
1515915625835003196,1,3043.0,2023-05-11,1515915625835003196-12474-645cd7ea36ba3,bulk_message
1515915625835003578,1,4073.0,2023-05-12,1515915625835003578-12474-645cd7ea35692,bulk_message
1515915625835003578,1,3596.0,2023-05-12,1515915625835003578-12474-645cd7ea35692,bulk_message
1515915625835003578,1,4315.0,2023-05-12,1515915625835003578-12474-645cd7ea35692,bulk_message
1515915625835003578,1,2687.0,2023-05-12,1515915625835003578-12474-645cd7ea35692,bulk_message
1515915625835003578,1,4855.0,2023-05-12,1515915625835003578-12474-645cd7ea35692,bulk_message
1515915625835003865,1,17153.0,2023-05-22,1515915625835003865-12742-646b14f279890,bulk_message
1515915625835003865,1,26770.0,2023-05-22,1515915625835003865-12742-646b14f279890,bulk_message
1515915625835004145,1,8208.0,2023-05-23,1515915625835004145-12742-646b14f25ecdf,bulk_message
1515915625835004145,1,2790.0,2023-05-23,1515915625835004145-12742-646b14f25ecdf,bulk_message
1515915625835004145,1,5400.0,2023-05-23,1515915625835004145-12742-646b14f25ecdf,bulk_message
1515915625835005668,1,5167.0,2023-05-19,1515915625835005668-12492-64633173319a2,bulk_message
1515915625836581067,1,8835.0,2023-05-23,1515915625836581067-12742-646b14f27a27d,bulk_message
1515915625883481180,1,2316.0,2023-05-18,1515915625883481180-12492-646331730e45b,bulk_message
1515915625936109801,1,11700.0,2023-05-11,1515915625936109801-12474-645cd7ea39e87,bulk_message
1515915625936109801,1,7990.0,2023-05-11,1515915625936109801-12474-645cd7ea39e87,bulk_message
1515915625936109801,1,77990.0,2023-05-11,1515915625936109801-12474-645cd7ea39e87,bulk_message
1515915625936109801,1,13206.0,2023-05-11,1515915625936109801-12474-645cd7ea39e87,bulk_message
1515915625943072779,1,17592.0,2023-05-22,1515915625943072779-12742-646b14f23147e,bulk_message
1515915625949117112,1,12956.0,2023-05-22,1515915625949117112-12742-646b14f26b8d7,bulk_message
1515915625949117112,1,59730.0,2023-05-22,1515915625949117112-12742-646b14f26b8d7,bulk_message
1515915625949117112,1,47370.0,2023-05-22,1515915625949117112-12742-646b14f26b8d7,bulk_message
1515915625949117112,1,41190.0,2023-05-22,1515915625949117112-12742-646b14f26b8d7,bulk_message
1515915625949117112,1,2952.0,2023-05-22,1515915625949117112-12742-646b14f26b8d7,bulk_message
1515915625950096616,1,51490.0,2023-05-13,1515915625950096616-11965-643e9fbce399c,bulk_message
1515915625950096616,1,42220.0,2023-05-13,1515915625950096616-11965-643e9fbce399c,bulk_message
1515915625950096616,1,8230.0,2023-05-13,1515915625950096616-11965-643e9fbce399c,bulk_message
1515915625950096616,1,7510.0,2023-05-13,1515915625950096616-11965-643e9fbce399c,bulk_message
1515915625950096616,1,11320.0,2023-05-13,1515915625950096616-11965-643e9fbce399c,bulk_message
1515915625950124577,1,13990.0,2023-05-17,1515915625950124577-12492-64633173751ea,bulk_message
1515915625950124577,1,27990.0,2023-05-17,1515915625950124577-12492-64633173751ea,bulk_message
1515915625951751315,1,2566.0,2023-05-11,1515915625951751315-12474-645cd7ea74e66,bulk_message
1515915625951754132,1,4242.0,2023-05-12,1515915625951754132-12474-645cd7ea8915b,bulk_message
1515915625951754132,1,1442.0,2023-05-12,1515915625951754132-12474-645cd7ea8915b,bulk_message
1515915625951754132,1,2828.0,2023-05-12,1515915625951754132-12474-645cd7ea8915b,bulk_message
1515915625951754132,1,2490.0,2023-05-12,1515915625951754132-12474-645cd7ea8915b,bulk_message
1515915625951754132,1,1452.0,2023-05-12,1515915625951754132-12474-645cd7ea8915b,bulk_message
1515915625951754132,1,6792.0,2023-05-12,1515915625951754132-12474-645cd7ea8915b,bulk_message
1515915625951754132,1,3996.0,2023-05-12,1515915625951754132-12474-645cd7ea8915b,bulk_message
1515915625951754132,1,3414.0,2023-05-16,1515915625951754132-12492-64633172e9926,bulk_message
1515915625951754168,1,3036.0,2023-05-22,1515915625951754168-12742-646b14f22ffac,bulk_message
1515915625951754168,1,4196.0,2023-05-22,1515915625951754168-12742-646b14f22ffac,bulk_message
1515915625951754168,1,4165.0,2023-05-22,1515915625951754168-12742-646b14f22ffac,bulk_message
1515915625951763642,1,31587.0,2023-05-11,1515915625951763642-12474-645cd7ea3c172,bulk_message
1515915625951763642,1,16597.0,2023-05-11,1515915625951763642-12474-645cd7ea3c172,bulk_message
1515915625969512083,1,1593.0,2023-05-22,1515915625951752182-12742-646b14f266095,bulk_message
1515915625969512083,1,1946.0,2023-05-22,1515915625951752182-12742-646b14f266095,bulk_message
1515915625969512083,1,2594.0,2023-05-22,1515915625951752182-12742-646b14f266095,bulk_message
1515915625996349938,1,22468.0,2023-05-22,1515915625943072779-12742-646b14f23147e,bulk_message
1515915625819603986,1,3736.0,2022-12-06,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,3736.0,2022-12-06,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,18610.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,18990.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,10569.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,12010.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,4238.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,4709.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,4287.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,4375.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,5184.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625819603986,1,5760.0,2022-12-07,1515915625819603986-8443-638f449ca1be8,bulk_message
1515915625820148989,1,7114.0,2022-12-01,1515915625820148989-8344-6388b83090161,bulk_message
1515915625820148989,1,7905.0,2022-12-01,1515915625820148989-8344-6388b83090161,bulk_message
1515915625820834855,1,3990.0,2022-12-23,1515915625820834855-8962-63a5a1aa2cae9,bulk_message
1515915625822299254,1,9570.0,2022-12-24,1515915625822299254-8962-63a5a1aa317bc,bulk_message
1515915625824355180,1,13680.0,2022-12-27,1515915625824355180-9039-63a9a7902b4c0,bulk_message
1515915625857734777,1,71992.0,2022-12-27,1515915625857734777-9039-63a9a7903f379,bulk_message
1515915625857734777,1,45470.0,2022-12-27,1515915625857734777-9039-63a9a7903f379,bulk_message
1515915625861692544,1,4831.0,2022-12-27,1515915625861692544-9039-63a9a79038ae1,bulk_message
1515915625864700367,1,19990.0,2022-12-26,1515915625864700367-8962-63a5a1aa2e4df,bulk_message
1515915625874878955,1,12850.0,2022-12-25,1515915625874878955-8994-63a6bf9c3decf,bulk_message
1515915625882069801,1,26310.0,2022-12-06,1515915625858430536-8379-638c6fa8eea9c,bulk_message
1515915625884854086,1,2421.0,2022-12-03,1515915625835004007-8371-6389fe27acb36,bulk_message
1515915625886928110,1,3805.0,2022-12-05,1515915625885938008-8414-638e023544c20,bulk_message
1515915625897493329,1,8125.0,2022-12-27,1515915625897493329-8994-63a6bf9c30460,bulk_message
1515915625803275581,1,20993.0,2023-01-31,1515915625921288262-9735-63d7c9370d80f,bulk_message
1515915625808885945,1,3990.0,2023-01-26,1515915625808885945-9606-63d12601f1dae,bulk_message
1515915625809106676,1,9990.0,2023-01-19,1515915625809106676-9424-63c6a726509a8,bulk_message
1515915625809106676,1,6990.0,2023-01-19,1515915625809106676-9424-63c6a726509a8,bulk_message
1515915625809106676,1,16990.0,2023-01-19,1515915625809106676-9424-63c6a726509a8,bulk_message
1515915625813369153,1,20368.0,2023-01-25,1515915625813369153-9542-63ce6bcc4815f,bulk_message
1515915625813369153,1,1878.0,2023-01-25,1515915625813369153-9542-63ce6bcc4815f,bulk_message
1515915625813369153,1,1855.0,2023-01-25,1515915625813369153-9542-63ce6bcc4815f,bulk_message
1515915625817415471,1,26540.0,2023-01-19,1515915625817415471-9483-63c94f34de0f7,bulk_message
1515915625819475813,1,19990.0,2023-01-22,1515915625819475813-9512-63ca976aecc15,bulk_message
1515915625825132091,1,4792.0,2023-01-23,1515915625825132091-9542-63ce6bcc29bd4,bulk_message
1515915625828986884,1,11892.0,2023-01-24,1515915625828986884-9542-63ce6bcc28736,bulk_message
1515915625828986884,1,6392.0,2023-01-24,1515915625828986884-9542-63ce6bcc28736,bulk_message
1515915625829255975,1,19990.0,2023-01-31,1515915625829255975-9735-63d7c9370b522,bulk_message
1515915625829255975,1,2673.0,2023-01-31,1515915625829255975-9735-63d7c9370b522,bulk_message
1515915625833342556,1,33440.0,2023-01-24,1515915625833342556-9483-63c94f34e183a,bulk_message
1515915625835000705,1,4628.0,2023-01-07,1515915625835000705-9137-63b6919ca854a,bulk_message
1515915625835000705,1,5245.0,2023-01-07,1515915625835000705-9137-63b6919ca854a,bulk_message
1515915625835000705,1,1990.0,2023-01-07,1515915625835000705-9137-63b6919ca854a,bulk_message
1515915625835002241,1,22870.0,2023-01-28,1515915625835002241-9683-63d4eb2599d4d,bulk_message
1515915625835002916,1,5290.0,2023-01-18,1515915625835002916-9448-63c7ebd35e450,bulk_message
1515915625835003901,1,4591.0,2023-01-31,1515915625835003901-9746-63d8c85241522,bulk_message
1515915625835003901,1,5216.0,2023-01-31,1515915625835003901-9746-63d8c85241522,bulk_message
1515915625835005416,1,24149.0,2023-01-23,1515915625835005416-9542-63ce6bcc42cbc,bulk_message
1515915625835005809,1,1490.0,2023-01-25,1515915625835005809-9583-63cfc08eed0da,bulk_message
1515915625835005998,1,72990.0,2023-01-21,1515915625835005998-9513-63cbb7ace4aad,bulk_message
1515915625853062360,1,18420.0,2023-01-12,1515915625853062360-9331-63c0128a7a5f2,bulk_message
1515915625853062360,1,4550.0,2023-01-12,1515915625853062360-9331-63c0128a7a5f2,bulk_message
1515915625853062360,1,49990.0,2023-01-12,1515915625853062360-9331-63c0128a7a5f2,bulk_message
1515915625853825349,1,49990.0,2023-01-31,1515915625835003901-9746-63d8c85241522,bulk_message
1515915625853825349,1,4591.0,2023-01-31,1515915625835003901-9746-63d8c85241522,bulk_message
1515915625853825349,1,5216.0,2023-01-31,1515915625835003901-9746-63d8c85241522,bulk_message
1515915625854757369,1,2912.0,2023-01-14,1515915625854757369-9356-63c15c58ded22,bulk_message
1515915625857187272,1,5034.0,2023-01-23,1515915625857187272-9542-63ce6bcc3ca0d,bulk_message
1515915625858338708,1,2691.0,2023-01-11,1515915625858338708-9269-63bd630bb13bb,bulk_message
1515915625858338708,1,16990.0,2023-01-11,1515915625858338708-9269-63bd630bb13bb,bulk_message
1515915625858338708,1,2290.0,2023-01-11,1515915625858338708-9269-63bd630bb13bb,bulk_message
1515915625858338708,1,6990.0,2023-01-11,1515915625858338708-9269-63bd630bb13bb,bulk_message
1515915625858338708,1,2241.0,2023-01-11,1515915625858338708-9269-63bd630bb13bb,bulk_message
1515915625858338708,1,2490.0,2023-01-11,1515915625858338708-9269-63bd630bb13bb,bulk_message
1515915625858696971,1,9734.0,2023-01-23,1515915625858696971-9512-63ca976aef9c5,bulk_message
1515915625859861048,1,8990.0,2023-01-04,1515915625859861048-9145-63b5401d01b95,bulk_message
1515915625859861048,1,2990.0,2023-01-04,1515915625859861048-9145-63b5401d01b95,bulk_message
1515915625859861048,1,8592.0,2023-01-04,1515915625859861048-9145-63b5401d01b95,bulk_message
1515915625861303933,1,1890.0,2023-01-09,1515915625861303933-9253-63bc1bd7e289f,bulk_message
1515915625862231347,1,13020.0,2023-01-09,1515915625862231347-9139-63b7e31d168c4,bulk_message
1515915625864700367,1,5990.0,2023-01-06,1515915625864700367-9139-63b7e31d0df68,bulk_message
1515915625864700367,1,6430.0,2023-01-06,1515915625864700367-9139-63b7e31d0df68,bulk_message
1515915625864700367,1,4990.0,2023-01-06,1515915625864700367-9139-63b7e31d0df68,bulk_message
1515915625864700367,1,3506.0,2023-01-06,1515915625864700367-9139-63b7e31d0df68,bulk_message
1515915625864700367,1,1490.0,2023-01-06,1515915625864700367-9139-63b7e31d0df68,bulk_message
1515915625864700367,1,3543.0,2023-01-06,1515915625864700367-9139-63b7e31d0df68,bulk_message
1515915625864700367,1,6990.0,2023-01-06,1515915625864700367-9139-63b7e31d0df68,bulk_message
1515915625865083837,1,4741.0,2023-01-16,1515915625865083837-9389-63c510eca6f2c,bulk_message
1515915625888075683,1,669.0,2023-01-20,1515915625888075683-9483-63c94f34ddd51,bulk_message
1515915625888075683,1,19080.0,2023-01-20,1515915625888075683-9483-63c94f34ddd51,bulk_message
1515915625888075683,1,17932.0,2023-01-23,1515915625888075683-9542-63ce6bcc3d418,bulk_message
1515915625888075683,1,75990.0,2023-01-23,1515915625888075683-9542-63ce6bcc3d418,bulk_message
1515915625888075683,1,16800.0,2023-01-23,1515915625888075683-9542-63ce6bcc3d418,bulk_message
1515915625897659184,1,13020.0,2023-01-10,1515915625897659184-9269-63bd630bb1414,bulk_message
1515915625904297500,2,656.0,2023-01-31,1515915625904297500-9735-63d7c9370731c,bulk_message
1515915625904297500,1,18610.0,2023-01-31,1515915625904297500-9735-63d7c9370731c,bulk_message
1515915625904297500,1,38691.0,2023-01-31,1515915625904297500-9735-63d7c9370731c,bulk_message
1515915625908185739,1,7440.0,2023-01-04,1515915625908185739-9145-63b5401d007b5,bulk_message
1515915625914671581,1,6990.0,2023-01-26,1515915625914671581-9542-63ce6bcc4e131,bulk_message
1515915625915237512,1,20990.0,2023-01-18,1515915625915237512-9389-63c510eca8d37,bulk_message
1515915625918360658,1,4290.0,2023-01-31,1515915625918360658-9735-63d7c9370659e,bulk_message
1515915625919763245,1,14990.0,2023-01-30,1515915625919763245-9735-63d7c93706b44,bulk_message
1515915625921288262,1,5990.0,2023-01-31,1515915625921288262-9735-63d7c9370d80f,bulk_message
1515915625931003511,1,43990.0,2023-01-31,1515915625904297500-9735-63d7c9370731c,bulk_message
1515915625931003511,1,669.0,2023-01-31,1515915625904297500-9735-63d7c9370731c,bulk_message
1515915625931003511,1,19990.0,2023-01-31,1515915625904297500-9735-63d7c9370731c,bulk_message
1515915625931003511,1,42990.0,2023-01-31,1515915625904297500-9735-63d7c9370731c,bulk_message
1515915625803207746,1,29360.0,2023-04-08,1515915625835002226-11659-64312d1d6bd4a,bulk_message
1515915625803207746,1,9990.0,2023-04-08,1515915625835002226-11659-64312d1d6bd4a,bulk_message
1515915625803207746,1,15291.0,2023-04-08,1515915625835002226-11659-64312d1d6bd4a,bulk_message
1515915625803209237,1,1453.0,2023-04-28,1515915625835003578-11469-6427f29cf41ae,bulk_message
1515915625803215649,1,5843.0,2023-04-21,1515915625823834940-11965-643e9fbce06d1,bulk_message
1515915625803275411,1,42990.0,2023-04-01,1515915625865707555-11466-6426e3a903b4a,bulk_message
1515915625820835350,1,25990.0,2023-04-18,1515915625820835350-11965-643e9fbcd753f,bulk_message
1515915625835004256,1,2753.0,2023-04-04,1515915625835004256-11546-642c1ab7df00a,bulk_message
1515915625835004256,1,1615.0,2023-04-04,1515915625835004256-11546-642c1ab7df00a,bulk_message
1515915625847962550,1,1973.0,2023-04-21,1515915625847962550-11657-6430155b7070b,bulk_message
1515915625847962550,1,1394.0,2023-04-21,1515915625847962550-11657-6430155b7070b,bulk_message
1515915625855635892,1,3115.0,2023-04-05,1515915625855635892-11511-642ad5e3a311b,bulk_message
1515915625855635892,1,2792.0,2023-04-05,1515915625855635892-11511-642ad5e3a311b,bulk_message
1515915625939611082,1,6490.0,2023-04-20,1515915625939611082-11965-643e9fbce1907,bulk_message
1515915625951753614,1,10626.0,2023-04-16,1515915625951753614-11712-6434f413a41a7,bulk_message
1515915625951753920,1,14193.0,2023-04-27,1515915625951753920-12114-64467f3383f3b,bulk_message
1515915625951753920,1,5592.0,2023-04-27,1515915625951753920-12114-64467f3383f3b,bulk_message
1515915625956393833,1,4943.0,2023-04-21,1515915625823834940-11965-643e9fbce06d1,bulk_message
1515915625803207150,1,3990.0,2023-02-25,1515915625835002436-10414-63f9ce1e58e43,bulk_message
1515915625803207150,1,1990.0,2023-02-25,1515915625835002436-10414-63f9ce1e58e43,bulk_message
1515915625803208551,1,7990.0,2023-02-13,1515915625835004145-10066-63e7672cca893,bulk_message
1515915625803208551,1,7990.0,2023-02-13,1515915625835004145-10066-63e7672cca893,bulk_message
1515915625803208551,1,7990.0,2023-02-13,1515915625835004145-10066-63e7672cca893,bulk_message
1515915625803208551,1,6232.0,2023-02-13,1515915625835004145-10066-63e7672cca893,bulk_message
1515915625803214585,1,17822.0,2023-02-25,1515915625835003324-10394-63f5fbe8230f4,bulk_message
1515915625803273955,1,33990.0,2023-02-09,1515915625835000441-9977-63e3a8c1524c0,bulk_message
1515915625809175317,1,3990.0,2023-02-10,1515915625809175317-10062-63e648a18417d,bulk_message
1515915625809175317,1,3990.0,2023-02-10,1515915625809175317-10062-63e648a18417d,bulk_message
1515915625812258659,1,2270.0,2023-02-07,1515915625812258659-9916-63e10308763c4,bulk_message
1515915625816320125,1,15990.0,2023-02-16,1515915625816320125-10223-63ee2c6a6f3b0,bulk_message
1515915625828849141,1,1522.0,2023-02-06,1515915625828849141-9916-63e10308766c6,bulk_message
1515915625829997972,1,3671.0,2023-02-25,1515915625829997972-10409-63f87c9cc0157,bulk_message
1515915625835000428,1,2509.0,2023-02-18,1515915625835000428-10267-63f09aa53a044,bulk_message
1515915625835000548,1,12310.0,2023-02-08,1515915625835000548-9977-63e3a8c16a05b,bulk_message
1515915625835000705,1,19590.0,2023-02-19,1515915625835000705-10267-63f09aa53a2e4,bulk_message
1515915625835000705,1,2490.0,2023-02-19,1515915625835000705-10267-63f09aa53a2e4,bulk_message
1515915625835004083,1,75990.0,2023-02-25,1515915625835004083-10394-63f5fbe81d445,bulk_message
1515915625835005067,1,2230.0,2023-02-06,1515915625835005067-9683-63d4eb258a792,bulk_message
1515915625835005067,1,669.0,2023-02-07,1515915625835005067-9683-63d4eb258a792,bulk_message
1515915625835005067,1,2230.0,2023-02-07,1515915625835005067-9683-63d4eb258a792,bulk_message
1515915625835005526,1,1992.0,2023-02-06,1515915625835005526-9844-63dbb9c0bb198,bulk_message
1515915625835005526,1,3351.0,2023-02-06,1515915625835005526-9844-63dbb9c0bb198,bulk_message
1515915625835005526,1,4792.0,2023-02-06,1515915625835005526-9844-63dbb9c0bb198,bulk_message
1515915625838364265,1,15990.0,2023-02-03,1515915625838364265-9796-63da6c1ea2c86,bulk_message
1515915625861649433,1,11490.0,2023-02-02,1515915625861649433-9796-63da6c1e9b551,bulk_message
1515915625861649433,1,18620.0,2023-02-02,1515915625861649433-9796-63da6c1e9b551,bulk_message
1515915625891152573,1,5005.0,2023-02-18,1515915625891152573-10265-63ef839b6e320,bulk_message
1515915625909805526,1,34990.0,2023-02-07,1515915625909805526-9916-63e1030871864,bulk_message
1515915625916015727,1,1490.0,2023-02-09,1515915625916015727-9977-63e3a8c15273b,bulk_message
1515915625916866439,1,3990.0,2023-02-07,1515915625916866439-9916-63e1030878847,bulk_message
1515915625916866439,1,3003.0,2023-02-07,1515915625916866439-9916-63e1030878847,bulk_message
1515915625919399878,1,7990.0,2023-02-15,1515915625919399878-10189-63ece26f85b85,bulk_message
1515915625919399878,1,7990.0,2023-02-15,1515915625919399878-10189-63ece26f85b85,bulk_message
1515915625919399878,1,7990.0,2023-02-15,1515915625919399878-10189-63ece26f85b85,bulk_message
1515915625919399878,1,12490.0,2023-02-15,1515915625919399878-10189-63ece26f85b85,bulk_message
1515915625919399878,2,7830.0,2023-02-15,1515915625919399878-10189-63ece26f85b85,bulk_message
1515915625923659643,1,42492.0,2023-02-23,1515915625923659643-10394-63f5fbe81b040,bulk_message
1515915625925539546,1,33990.0,2023-02-09,1515915625835000441-9977-63e3a8c1524c0,bulk_message
1515915625927475439,1,11042.0,2023-02-22,1515915625927475439-10324-63f379ae3e2f8,bulk_message
1515915625927475439,1,7217.0,2023-02-22,1515915625927475439-10324-63f379ae3e2f8,bulk_message
1515915625927475439,1,7811.0,2023-02-22,1515915625927475439-10324-63f379ae3e2f8,bulk_message
1515915625929985191,1,25990.0,2023-02-28,1515915625929985191-10394-63f5fbe81ac68,bulk_message
1515915625929985191,1,15990.0,2023-02-28,1515915625929985191-10394-63f5fbe81ac68,bulk_message
1515915625929985191,1,17870.0,2023-02-28,1515915625929985191-10394-63f5fbe81ac68,bulk_message
1515915625929985191,1,17870.0,2023-02-28,1515915625929985191-10394-63f5fbe81ac68,bulk_message
1515915625929985191,1,1621.0,2023-02-28,1515915625929985191-10394-63f5fbe81ac68,bulk_message
